Date,Open,High,Low,Close,Adj Close,Volume
2014-11-07,286.994995,299.899994,283.500000,288.315002,266.817169,603980
2014-11-10,291.500000,291.500000,285.510010,289.149994,267.589874,229170
2014-11-11,286.600006,293.625000,286.600006,289.725006,268.121948,127830
2014-11-12,289.799988,299.899994,289.799988,298.725006,276.450928,166410
2014-11-13,299.559998,302.000000,296.000000,298.565002,276.302887,122780
2014-11-14,297.000000,301.799988,295.529999,297.679993,275.483826,197650
2014-11-17,301.799988,338.500000,297.700012,327.804993,303.362610,588130
2014-11-18,325.100006,327.000000,316.059998,316.774994,293.155060,203620
2014-11-19,319.799988,320.799988,300.500000,302.489990,279.935181,399930
2014-11-20,303.500000,312.500000,296.869995,311.644989,288.407593,136070
2014-11-21,313.000000,320.779999,308.600006,309.559998,286.478027,155220
2014-11-24,309.649994,319.899994,303.029999,304.959991,282.221008,160680
2014-11-25,307.005005,307.005005,295.510010,300.559998,278.149078,252480
2014-11-26,303.184998,305.000000,297.600006,300.114990,277.737244,110260
2014-11-27,300.904999,306.190002,298.005005,304.549988,281.841583,119370
2014-11-28,305.170013,311.000000,304.549988,309.184998,286.130981,192990
2014-12-01,310.190002,314.000000,303.209991,308.714996,285.696045,452520
2014-12-02,305.630005,311.000000,303.630005,309.510010,286.431763,165890
2014-12-03,310.785004,314.494995,305.000000,310.545013,287.389618,501600
2014-12-04,311.899994,315.700012,306.515015,313.100006,289.754059,311400
2014-12-05,310.010010,322.005005,310.010010,319.980011,296.121063,181240
2014-12-08,322.000000,328.000000,316.904999,325.470001,301.201721,199470
2014-12-09,326.899994,327.700012,322.500000,325.144989,300.900940,132470
2014-12-10,325.144989,327.600006,318.695007,319.559998,295.732361,84660
2014-12-11,319.559998,333.394989,316.204987,330.250000,305.625275,276520
2014-12-12,332.200012,333.570007,328.015015,330.380005,305.745636,84030
2014-12-15,330.000000,337.000000,324.875000,334.334991,309.405701,112910
2014-12-16,334.200012,334.200012,314.000000,315.815002,292.266632,162900
2014-12-17,317.799988,324.000000,310.005005,320.075012,296.209045,159530
2014-12-18,323.489990,337.500000,322.255005,332.454987,307.665863,319140
2014-12-19,332.700012,334.600006,331.190002,332.670013,307.864868,269480
2014-12-22,330.799988,334.700012,326.500000,332.920013,308.096222,140240
2014-12-23,334.190002,351.500000,331.165009,348.359985,322.384949,329660
2014-12-24,349.700012,349.700012,340.000000,342.480011,316.943451,88690
2014-12-26,342.000000,348.000000,339.600006,345.940002,320.145386,69830
2014-12-29,348.190002,351.899994,344.200012,346.704987,320.853363,157740
2014-12-30,346.404999,347.899994,342.225006,345.915009,320.122284,113850
2014-12-31,345.899994,353.595001,340.505005,348.394989,322.417328,158530
2015-01-01,348.394989,352.000000,346.500000,349.970001,323.874939,75660
2015-01-02,349.000000,352.000000,341.619995,344.375000,318.697113,140430
2015-01-05,346.500000,352.000000,341.100006,343.475006,317.864258,144620
2015-01-06,345.000000,348.500000,339.220001,342.584991,317.040558,137810
2015-01-07,340.375000,351.795013,340.375000,349.559998,323.495483,109470
2015-01-08,346.549988,351.880005,346.549988,348.964996,322.944855,96860
2015-01-09,348.100006,351.204987,344.100006,345.005005,319.280151,173160
2015-01-12,345.005005,351.000000,339.850006,343.820007,318.183472,117740
2015-01-13,344.010010,350.975006,342.304993,348.299988,322.329407,141920
2015-01-14,349.984985,413.799988,347.769989,377.394989,349.255005,4175930
2015-01-15,383.799988,398.470001,382.500000,386.019989,357.236877,1223200
2015-01-16,385.799988,397.899994,380.225006,393.779999,364.418274,508620
2015-01-19,394.184998,398.000000,388.440002,390.174988,361.082062,398990
2015-01-20,393.500000,394.019989,389.500000,390.475006,361.359680,186760
2015-01-21,393.070007,393.399994,380.010010,381.739990,353.275940,565740
2015-01-22,384.450012,389.000000,380.600006,384.065002,355.427673,121710
2015-01-23,389.679993,389.679993,382.100006,387.015015,358.157684,424180
2015-01-27,388.450012,432.500000,386.005005,416.954987,385.865234,1159950
2015-01-28,421.399994,449.239990,418.100006,432.260010,400.029053,1394050
2015-01-29,433.170013,434.494995,411.024994,412.839996,382.057098,407160
2015-01-30,418.899994,426.024994,401.010010,405.054993,374.852600,589870
2015-02-02,409.899994,422.994995,401.894989,416.010010,384.990723,376560
2015-02-03,419.950012,425.500000,414.000000,417.230011,386.119751,210490
2015-02-04,419.984985,421.000000,405.429993,410.720001,380.095184,286770
2015-02-05,414.845001,422.000000,405.510010,413.049988,382.251434,384730
2015-02-06,413.049988,413.500000,397.100006,404.250000,374.107574,334310
2015-02-09,404.250000,405.000000,396.500000,400.700012,370.822296,98060
2015-02-10,403.100006,405.000000,396.690002,400.380005,370.526123,172870
2015-02-11,404.799988,414.200012,400.554993,411.234985,380.571716,250340
2015-02-12,412.000000,416.220001,406.404999,412.625000,381.858093,190070
2015-02-13,408.600006,420.500000,408.600006,418.440002,387.239502,104200
2015-02-16,439.885010,439.885010,418.440002,430.625000,398.515930,337440
2015-02-18,438.799988,438.799988,420.654999,431.899994,399.695892,292010
2015-02-19,432.204987,432.885010,420.100006,430.945007,398.812103,280220
2015-02-20,429.005005,429.105011,413.000000,419.119995,387.868835,572140
2015-02-23,416.000000,425.000000,413.734985,416.255005,385.217438,113320
2015-02-24,418.274994,419.000000,410.005005,412.035004,381.312134,170740
2015-02-25,415.660004,419.000000,406.000000,408.149994,377.716797,566960
2015-02-26,409.700012,415.890015,407.000000,409.684998,379.137329,190520
2015-02-27,411.005005,415.989990,406.105011,410.709991,380.085938,280810
2015-02-28,null,null,null,null,null,null
2015-03-02,439.049988,444.399994,426.334991,437.135010,404.540558,416840
2015-03-03,442.500000,447.700012,429.500000,432.989990,400.704620,275370
2015-03-04,433.010010,439.899994,426.000000,431.295013,399.135986,222140
2015-03-05,428.679993,437.200012,427.475006,434.184998,401.810486,126620
