Date,Open,High,Low,Close,Adj Close,Volume
2014-11-07,852.000000,896.500000,836.099976,894.299988,875.891785,3679261
2014-11-10,897.000000,932.500000,896.500000,911.250000,892.492859,4417508
2014-11-11,911.000000,924.000000,910.099976,917.299988,898.418274,3176824
2014-11-12,921.250000,924.849976,890.099976,906.049988,887.399841,1547850
2014-11-13,904.250000,924.750000,900.750000,908.299988,889.603577,2563302
2014-11-14,917.799988,917.799988,880.150024,886.750000,868.497131,2904816
2014-11-17,885.049988,889.000000,870.000000,883.849976,865.656860,2514180
2014-11-18,882.900024,896.900024,865.000000,866.900024,849.055786,2217575
2014-11-19,866.500000,873.700012,842.299988,850.099976,832.601563,3822835
2014-11-20,853.000000,860.849976,842.450012,851.049988,833.531982,3411098
2014-11-21,846.250000,857.000000,839.000000,841.000000,823.688904,1813772
2014-11-24,840.000000,853.700012,833.349976,835.799988,818.595947,2455772
2014-11-25,836.000000,845.000000,832.299988,839.950012,822.660461,2901233
2014-11-26,840.900024,845.200012,834.599976,839.599976,822.317627,1551361
2014-11-27,840.099976,852.000000,840.000000,841.950012,824.619385,3360445
2014-11-28,841.950012,848.950012,838.049988,839.700012,822.415649,2172117
2014-12-01,853.900024,856.500000,829.000000,835.650024,818.449036,2948295
2014-12-02,831.000000,847.299988,831.000000,840.400024,823.101318,1849996
2014-12-03,840.049988,846.900024,837.049988,842.599976,825.255920,1359511
2014-12-04,840.000000,844.250000,836.000000,839.400024,822.121826,1007007
2014-12-05,837.400024,844.650024,819.150024,821.549988,804.639160,1735099
2014-12-08,821.000000,839.549988,820.049988,827.799988,810.760620,1706311
2014-12-09,851.599976,854.450012,832.849976,839.450012,822.170837,3486844
2014-12-10,835.099976,842.400024,821.000000,833.299988,816.147400,2464142
2014-12-11,828.099976,844.000000,828.099976,834.799988,817.616455,2333233
2014-12-12,837.349976,852.000000,834.500000,843.349976,825.990479,2549233
2014-12-15,839.000000,851.950012,837.000000,844.200012,826.823059,1424914
2014-12-16,840.000000,850.500000,825.000000,830.150024,813.062317,2031081
2014-12-17,830.250000,836.150024,798.349976,811.349976,794.649231,2794594
2014-12-18,818.500000,821.000000,806.150024,812.000000,795.285767,2210484
2014-12-19,816.200012,820.000000,804.299988,807.849976,791.221191,1835976
2014-12-22,809.000000,815.500000,805.250000,814.500000,797.734375,1371848
2014-12-23,813.500000,822.349976,807.150024,813.299988,796.559082,1483001
2014-12-24,812.049988,816.000000,800.000000,803.500000,786.960815,3936246
2014-12-26,804.500000,812.250000,803.549988,811.150024,794.453369,687527
