Date,Open,High,Low,Close,Adj Close,Volume
2014-11-07,120.833000,122.250000,120.042000,120.375000,100.936722,3223794
2014-11-10,120.917000,122.333000,120.083000,121.792000,102.124916,3246072
2014-11-11,122.583000,122.875000,121.167000,121.500000,101.880066,2340984
2014-11-12,121.375000,121.875000,118.292000,118.500000,99.364517,4937147
2014-11-13,119.583000,119.583000,118.042000,118.917000,99.714172,4270273
2014-11-14,118.792000,119.958000,116.917000,119.250000,99.993408,15135166
2014-11-17,119.083000,121.917000,118.750000,121.583000,101.949669,7888070
2014-11-18,122.333000,123.833000,121.500000,122.333000,102.578552,13447417
2014-11-19,122.417000,123.042000,119.583000,120.167000,100.762321,5766080
2014-11-20,120.542000,120.542000,117.833000,118.750000,99.574127,4545575
2014-11-21,119.083000,120.167000,118.333000,118.875000,99.678955,6864395
2014-11-24,118.333000,119.708000,118.333000,119.208000,99.958176,3173155
2014-11-25,119.792000,119.792000,116.167000,116.792000,97.932327,13297498
2014-11-26,116.750000,118.667000,116.667000,118.167000,99.085289,8072105
2014-11-27,118.333000,119.125000,117.375000,117.625000,98.630791,4327850
2014-11-28,117.708000,119.375000,117.375000,118.917000,99.714172,9783046
2014-12-01,118.417000,120.583000,116.292000,116.792000,97.932327,4072693
2014-12-02,116.833000,118.167000,116.750000,117.042000,98.141953,1309962
2014-12-03,117.042000,119.708000,117.042000,119.292000,100.028618,3013027
2014-12-04,119.250000,119.750000,117.833000,118.375000,99.259682,2677799
2014-12-05,118.042000,118.458000,117.208000,117.542000,98.561218,15389958
2014-12-08,117.542000,118.583000,116.333000,116.583000,97.757057,3148736
2014-12-09,116.458000,116.458000,111.917000,112.458000,94.298187,5846587
2014-12-10,112.417000,113.625000,111.958000,112.625000,94.438202,4026793
2014-12-11,112.833000,112.833000,111.000000,111.250000,93.285248,4008485
2014-12-12,111.917000,111.917000,110.250000,110.792000,92.901207,4555370
2014-12-15,110.375000,112.250000,109.125000,110.833000,92.935585,13114453
2014-12-16,110.333000,110.792000,105.625000,106.917000,89.651947,12018054
2014-12-17,108.083000,108.208000,105.583000,106.750000,89.511909,6434833
2014-12-18,107.958000,111.833000,107.500000,110.792000,92.901207,11566800
2014-12-19,111.667000,113.625000,110.708000,112.917000,94.683052,6249311
2014-12-22,113.583000,116.833000,113.458000,115.833000,97.128174,11170361
2014-12-23,116.417000,119.875000,115.167000,119.125000,99.888588,8724402
2014-12-24,119.583000,119.792000,115.500000,116.125000,97.373032,13971313
2014-12-26,116.500000,117.042000,115.208000,116.083000,97.337807,2238377
